#OTU_ID,Kingdom,Phyla,Class,Order,Family,Genus,Species,Strain
49295e15d7bd030546e97f4f8d370de3,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured bacterium,49295e15d7bd030546e97f4f8d370de3
9df782c87546a25d16e3484174f6faf2,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured bacterium,9df782c87546a25d16e3484174f6faf2
b68ada7136a43f8a50890aa5902d99a1,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured bacterium,b68ada7136a43f8a50890aa5902d99a1
dcd7651ba7f5d2216b31ddf8adb2be7e,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured bacterium,dcd7651ba7f5d2216b31ddf8adb2be7e
a893ff1a9f2bc3af56e6883135c46561,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured prokaryote,a893ff1a9f2bc3af56e6883135c46561
26b275bdc265f19dba7cfba356515bdd,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,,26b275bdc265f19dba7cfba356515bdd
dad5e357eb19646582472eb7486d041e,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,,dad5e357eb19646582472eb7486d041e
dd1b1fadd77f9c4c42088a47d7cb3a51,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,,dd1b1fadd77f9c4c42088a47d7cb3a51
f697e780e86d7c95cbba16006db0a6d4,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured bacterium,uncultured bacterium,f697e780e86d7c95cbba16006db0a6d4
185f1493f6c631685eb58f835f70e32e,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,Parvibaculum,,185f1493f6c631685eb58f835f70e32e
6f860a7864d9b105c55825c56dc78486,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,uncultured,Ambiguous_taxa,Ambiguous_taxa,6f860a7864d9b105c55825c56dc78486
1e416f89f4c658addfc576780e061206,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,,1e416f89f4c658addfc576780e061206
4826ce8e040bc5af4b88bc63b8450a4a,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,,4826ce8e040bc5af4b88bc63b8450a4a
58e6840dc9c469f1991aba0e1f0cae66,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,,58e6840dc9c469f1991aba0e1f0cae66
587408d634b66d40a2ebd1bc40932a1e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI cluster,,587408d634b66d40a2ebd1bc40932a1e
c7de5a70e26300ea3ff0feb42f794f49,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured,uncultured Rhizobiales bacterium,c7de5a70e26300ea3ff0feb42f794f49
db1542efecf5c3c33caf1f7bf7110871,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,,db1542efecf5c3c33caf1f7bf7110871
2b4a99db2ea7bc559610dc758df0438e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,2b4a99db2ea7bc559610dc758df0438e
2d33036f37c52c996f1a0c04d6f431f1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,2d33036f37c52c996f1a0c04d6f431f1
424fdc6ea274e93f9f6c72c70946aded,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,424fdc6ea274e93f9f6c72c70946aded
457c998fd3ad2a33d55da247ec29dd6f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,457c998fd3ad2a33d55da247ec29dd6f
6d218ffb83617c5db955dd411b6658ad,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,6d218ffb83617c5db955dd411b6658ad
717f01b6f25e516dbf786c09d6222366,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,717f01b6f25e516dbf786c09d6222366
8249d1abd69113d67cd52493913c0b16,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,8249d1abd69113d67cd52493913c0b16
a72a0d3a622d384a35b3a9a6d5b98420,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,a72a0d3a622d384a35b3a9a6d5b98420
c3555f24ac6d173a2214fc79f81bbbfa,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,c3555f24ac6d173a2214fc79f81bbbfa
d0a6dcfc8c5a8c2f264d212366097d52,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,d0a6dcfc8c5a8c2f264d212366097d52
138004c08524dd15a8e9d372665f7bf5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,,,138004c08524dd15a8e9d372665f7bf5
801ea5367be7259461e1913ec3108197,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,,,801ea5367be7259461e1913ec3108197
8e928b3b5328132ddad3037629cdaec2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,,,8e928b3b5328132ddad3037629cdaec2
9c0e9cbd130b5731e16ddbaa5b4928d6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,,,9c0e9cbd130b5731e16ddbaa5b4928d6
d9c2d80ad53988b9aa7b5dff0ea08016,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,,,d9c2d80ad53988b9aa7b5dff0ea08016
f7e2dd12110df076ee6be34907dc6cd3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,,,f7e2dd12110df076ee6be34907dc6cd3
ca3b6fd1c013bc20822d6aa38a940bf2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium,,ca3b6fd1c013bc20822d6aa38a940bf2
e010b3747e9f3a45e416f355bde740a9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium,,e010b3747e9f3a45e416f355bde740a9
11fd1bf0b7780ff9367813a6c6d5ab37,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,,11fd1bf0b7780ff9367813a6c6d5ab37
ca86c1eea74a353632f2e10cd3e028bb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,,ca86c1eea74a353632f2e10cd3e028bb
87869c0e41b546a695f7ccb3e68a0a3d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Dinobryon sp. FU22KAK,87869c0e41b546a695f7ccb3e68a0a3d
013d7d8dbd0b709dfca6c775e8f63eda,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,013d7d8dbd0b709dfca6c775e8f63eda
03196848a97a8231f12fade0f8fb3ac9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,03196848a97a8231f12fade0f8fb3ac9
0434ecde5e493244ee0678b75e5afed4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0434ecde5e493244ee0678b75e5afed4
06e435b84b9cfc3be24681768ea13879,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,06e435b84b9cfc3be24681768ea13879
0a058f5ba27a597ab90ce38eb16f54b1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0a058f5ba27a597ab90ce38eb16f54b1
0d102db233504b33faacd6e8217d40d4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0d102db233504b33faacd6e8217d40d4
10881d8d8172c935c0f84644b4a83d6c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,10881d8d8172c935c0f84644b4a83d6c
144619f6df673cfbf508a7ef31658c2c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,144619f6df673cfbf508a7ef31658c2c
146e19af38d3a58fcee048738e0dcbcf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,146e19af38d3a58fcee048738e0dcbcf
172f090e3360f9362ce769da31978f74,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,172f090e3360f9362ce769da31978f74
178022717b1cc445bfc78f808d212345,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,178022717b1cc445bfc78f808d212345
1d8ca63c2b977c597ab00f5af14a72c7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,1d8ca63c2b977c597ab00f5af14a72c7
1dd184ab5d7ed8a324fb807fc6e99b57,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,1dd184ab5d7ed8a324fb807fc6e99b57
23b778770cea20e3b0fd4db3ddac647d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,23b778770cea20e3b0fd4db3ddac647d
26690912e44a7b9434f35faceb32d55c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,26690912e44a7b9434f35faceb32d55c
2b250b6fbba75f8691a4ebb5020ceee5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,2b250b6fbba75f8691a4ebb5020ceee5
2db5b39220fb438920ba7778bcf4bc3e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,2db5b39220fb438920ba7778bcf4bc3e
387da297e56b4c17fd4eceaf49522372,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,387da297e56b4c17fd4eceaf49522372
38f9ce13c6d9a120146fa54823ca782b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,38f9ce13c6d9a120146fa54823ca782b
3a6b8c011c184fa4db3b41c5bdccb736,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,3a6b8c011c184fa4db3b41c5bdccb736
3b2ac6af6dd535a75fefb69caf325505,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,3b2ac6af6dd535a75fefb69caf325505
412753e3ae9cddf72e9e2117afb71257,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,412753e3ae9cddf72e9e2117afb71257
41f42dfdcfa7a1ac882180864a1ce470,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,41f42dfdcfa7a1ac882180864a1ce470
41ff129efb181bde9596f049adb4ea9a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,41ff129efb181bde9596f049adb4ea9a
4791ca647bc7fc215d52f41efff63a47,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,4791ca647bc7fc215d52f41efff63a47
49893be2b60f3dd5b361fb7ce2cd4213,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,49893be2b60f3dd5b361fb7ce2cd4213
4b4813490cd45ee7a777519d2e3457db,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,4b4813490cd45ee7a777519d2e3457db
4b6c61402a7eb02a34b281cdf1ef2192,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,4b6c61402a7eb02a34b281cdf1ef2192
4d495494e2064afd1a8c2896e7f2be0a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,4d495494e2064afd1a8c2896e7f2be0a
4f19363a4355c48e2a34569efdb6fc24,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,4f19363a4355c48e2a34569efdb6fc24
5ae6476b319737e141d8b472a8002757,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,5ae6476b319737e141d8b472a8002757
6604781bf05138b0c89408d249ccd73a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,6604781bf05138b0c89408d249ccd73a
6a965c0b269e17235109d97b708b7695,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,6a965c0b269e17235109d97b708b7695
6c2d64558f527302be274f54b581ff34,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,6c2d64558f527302be274f54b581ff34
6d5e802731299e435bc7de5a06c88c66,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,6d5e802731299e435bc7de5a06c88c66
71630e0826d3c33f795150dc2640be6f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,71630e0826d3c33f795150dc2640be6f
739937b4eed3c7b0b1869e2b780c373d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,739937b4eed3c7b0b1869e2b780c373d
73cbb3053d929ae04889d0713c47e6e4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,73cbb3053d929ae04889d0713c47e6e4
78e46b3a4651330f1fdad2b79e7dc899,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,78e46b3a4651330f1fdad2b79e7dc899
7ce4bcf3222988e5756cc2a8ec116047,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,7ce4bcf3222988e5756cc2a8ec116047
7e5e922764c406fcf3318a2f707d3266,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,7e5e922764c406fcf3318a2f707d3266
8235de39ef365df3a099b1f9d2555503,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,8235de39ef365df3a099b1f9d2555503
836202dc81e5b1eacdf47cd5d13d4c1a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,836202dc81e5b1eacdf47cd5d13d4c1a
880e19ceee22f8c701e91dca388c6389,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,880e19ceee22f8c701e91dca388c6389
88200e9583bfb4d2028c55da513b791e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,88200e9583bfb4d2028c55da513b791e
8b57a72c31409ada093c0432e75d3168,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,8b57a72c31409ada093c0432e75d3168
8d69f2d59748b5e283033c2a524ea0fa,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,8d69f2d59748b5e283033c2a524ea0fa
8ee5b56b87375296ace058754f4208f4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,8ee5b56b87375296ace058754f4208f4
8f3435ab495639784fea0bbde2314063,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,8f3435ab495639784fea0bbde2314063
90d0c371455c8aa9f34ed0c08459909b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,90d0c371455c8aa9f34ed0c08459909b
90de047ff81a3445861a56d8f3e54836,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,90de047ff81a3445861a56d8f3e54836
923fc4c1a3c40e8ee3a455a2e54fbfff,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,923fc4c1a3c40e8ee3a455a2e54fbfff
947a410b5841d1594d7a34c38de67c79,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,947a410b5841d1594d7a34c38de67c79
96ce53cd6637085dc8481ca5aae26c77,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,96ce53cd6637085dc8481ca5aae26c77
96f4787db5f0ba1ceaf1bd3667f6a626,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,96f4787db5f0ba1ceaf1bd3667f6a626
996a3452df4d174435dc2276380e04bf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,996a3452df4d174435dc2276380e04bf
99e8283d7d3be35d0dc9a60972b99f0a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,99e8283d7d3be35d0dc9a60972b99f0a
9c3280b862dba7e2357d635a4f8cd490,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,9c3280b862dba7e2357d635a4f8cd490
9eed9f6fa23aae53047d30740f39bf3b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,9eed9f6fa23aae53047d30740f39bf3b
a278add7cdfec2a15a7a59eedbf56e40,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,a278add7cdfec2a15a7a59eedbf56e40
a36d18e0f2cd92434db6bf74190badd8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,a36d18e0f2cd92434db6bf74190badd8
a8b184fe316f07eba87da76140a60643,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,a8b184fe316f07eba87da76140a60643
a8ee7c789edb3ef233c0c47bb3feed4c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,a8ee7c789edb3ef233c0c47bb3feed4c
abe4a359e72dbaeb684ceb0bc8687575,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,abe4a359e72dbaeb684ceb0bc8687575
ac3b35bed0f3e847590e5add68888597,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,ac3b35bed0f3e847590e5add68888597
b999744e8b7a2ad1d97f859278f79df7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,b999744e8b7a2ad1d97f859278f79df7
bb731500a36edf1d65b0639029601166,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,bb731500a36edf1d65b0639029601166
c104dc5953b1cc3d412fea56ea799e42,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,c104dc5953b1cc3d412fea56ea799e42
c99079361b97c60ea898c2c962e9f214,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,c99079361b97c60ea898c2c962e9f214
cc29c0f51c4a71a0c0962a69c610dd0b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,cc29c0f51c4a71a0c0962a69c610dd0b
d1c05a8eefc6eb231d7f1c36e3efac14,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,d1c05a8eefc6eb231d7f1c36e3efac14
d440d04fac7e791ecc4385e5208aa51d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,d440d04fac7e791ecc4385e5208aa51d
d4bcd10ea2c6a769cb60ba837a10dca9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,d4bcd10ea2c6a769cb60ba837a10dca9
daa2169e24051c1386a8c24f25ecb2ac,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,daa2169e24051c1386a8c24f25ecb2ac
de2b8f6823e3fed7b6daa365a6cd5248,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,de2b8f6823e3fed7b6daa365a6cd5248
e2e7a13a38e0bfba999bc9dc2bc2ee92,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,e2e7a13a38e0bfba999bc9dc2bc2ee92
e40402c1f07a75bdecc6131101df2838,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,e40402c1f07a75bdecc6131101df2838
e6ad7ddb959d87e751f0320fc861df53,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,e6ad7ddb959d87e751f0320fc861df53
e900218af61b64d26f38007fddf45a28,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,e900218af61b64d26f38007fddf45a28
e9e6712b2846558c18bc3c3a92a190ef,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,e9e6712b2846558c18bc3c3a92a190ef
edc849cd5af69115fa20f026866bcca9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,edc849cd5af69115fa20f026866bcca9
f14dc4c47e9174cb92439e3d06820eee,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,f14dc4c47e9174cb92439e3d06820eee
f17104655dacd45748a44e70b54604b6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,f17104655dacd45748a44e70b54604b6
f96fcc3f476ce2c4b82211c525bafe4e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,f96fcc3f476ce2c4b82211c525bafe4e
fc1e3cf7076ab1cb2a93c373822fef4b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,fc1e3cf7076ab1cb2a93c373822fef4b
104a22251705fadd00f938598cd472db,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea,,104a22251705fadd00f938598cd472db
2146563aeb8ee6c3118b49b1af2ee453,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea,,2146563aeb8ee6c3118b49b1af2ee453
